JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL
7844,211442,6,7,6,15414,15688,0.425233645000000,6
7844,211443,7,7,7,15414,15688,0.425233645000000,7
7725,211444,N,N,N,15431,15436,0.602803738000000,0
7725,211445,N,N,N,15431,15436,0.602803738000000,0
7725,211446,6,7,7,15431,15436,0.602803738000000,6
7724,211447,7,7,7,15415,15419,0.504672897000000,7
7725,211448,6,7,7,15431,15436,0.602803738000000,6
7494,211449,7,6,7,14923,14937,0.224299065000000,6
7494,211450,7,7,6,14923,14937,0.224299065000000,6
7464,211451,3,6,7,14720,14928,0.219626168000000,3
7848,211452,N,N,N,15430,15696,0.514018692000000,0
7848,211453,5,7,7,15430,15696,0.514018692000000,5
7725,211454,7,7,7,15431,15436,0.602803738000000,7
7724,211455,7,7,7,15415,15419,0.504672897000000,7
7844,211456,6,7,7,15414,15688,0.425233645000000,6
7848,211457,6,7,7,15430,15696,0.514018692000000,6
7466,211458,7,7,7,14731,14931,0.280373832000000,7
7464,211459,7,7,7,14720,14928,0.219626168000000,7
7468,211460,3,8,7,14928,14931,0.196261682000000,3
7705,211461,7,7,7,14958,15409,0.285046729000000,7
7705,211462,7,7,7,14958,15409,0.285046729000000,7
7705,211463,6,7,7,14958,15409,0.285046729000000,6
7711,211464,7,7,7,14965,15419,0.271028037000000,7
7711,211465,7,7,7,14965,15419,0.271028037000000,7
7705,211466,7,7,7,14958,15409,0.285046729000000,7
7711,211467,7,7,7,14965,15419,0.271028037000000,7
7711,211468,7,7,7,14965,15419,0.271028037000000,7
7705,211469,7,7,7,14958,15409,0.285046729000000,7
7705,211470,7,6,6,14958,15409,0.285046729000000,6
7848,211471,6,8,7,15430,15696,0.514018692000000,6
7844,211472,7,8,7,15414,15688,0.425233645000000,7
7848,211473,7,8,7,15430,15696,0.514018692000000,7
7709,211474,7,8,7,15414,15415,0.401869159000000,7
7724,211475,6,8,7,15415,15419,0.504672897000000,6
7724,211476,N,N,N,15415,15419,0.504672897000000,0
7848,211477,N,N,N,15430,15696,0.514018692000000,0
7725,211478,6,8,7,15431,15436,0.602803738000000,6
7724,211479,5,8,7,15415,15419,0.504672897000000,5
7631,211480,6,5,7,15186,15261,0.542056075000000,5
7631,211481,7,7,7,15186,15261,0.542056075000000,7
7631,211482,7,7,7,15186,15261,0.542056075000000,7
7848,211483,7,8,7,15430,15696,0.514018692000000,7
7848,211484,7,8,7,15430,15696,0.514018692000000,7
7687,211485,7,7,7,15366,15374,0.191588785000000,7
7687,211497,N,N,N,15366,15374,0.191588785000000,0
7695,211503,N,N,N,15382,15389,0.411214953000000,0
7724,211531,N,N,N,15415,15419,0.504672897000000,0
6436,211533,7,7,7,12619,12871,0.116822430000000,7
6436,211534,N,N,N,12619,12871,0.116822430000000,0
6412,211535,7,7,7,12659,12823,0.000000000000000,7
6427,211536,6,8,7,12664,12842,0.439252336000000,6
6427,211537,5,4,7,12664,12842,0.439252336000000,4
6335,211538,6,7,7,12564,12598,0.280373832000000,6
6332,211539,5,8,7,12532,12664,0.271028037000000,5
6330,211540,7,8,7,12533,12659,0.266355140000000,7
6332,211541,7,7,7,12532,12664,0.271028037000000,7
6330,211542,7,7,7,12533,12659,0.266355140000000,7
6412,211543,7,6,7,12659,12823,0.000000000000000,6
6412,211544,5,8,7,12659,12823,0.000000000000000,5
6332,211545,6,7,7,12532,12664,0.271028037000000,6
6330,211546,6,7,6,12533,12659,0.266355140000000,6
6330,211547,7,7,7,12533,12659,0.266355140000000,7
6332,211548,6,7,7,12532,12664,0.271028037000000,6
6330,211549,7,7,7,12533,12659,0.266355140000000,7
6266,211550,6,7,7,12513,12532,0.242990654000000,6
6412,211551,5,8,8,12659,12823,0.000000000000000,5
6427,211552,5,8,7,12664,12842,0.439252336000000,5
6412,211553,7,8,7,12659,12823,0.000000000000000,7
6427,211554,5,8,7,12664,12842,0.439252336000000,5
6412,211555,6,8,7,12659,12823,0.000000000000000,6
7032,211583,7,5,7,13966,14063,0.242990654000000,5
6984,211584,7,7,7,13956,13966,0.163551402000000,7
7032,211585,5,7,7,13966,14063,0.242990654000000,5
6830,211586,5,8,7,13659,13660,0.000000000000000,5
6953,211587,4,7,7,13559,13904,0.294392523000000,4
6956,211588,6,8,7,13561,13910,0.242990654000000,6
6953,211589,6,6,7,13559,13904,0.294392523000000,6
6956,211590,6,6,7,13561,13910,0.242990654000000,6
7038,211591,7,8,7,13961,14073,0.126168224000000,7
7044,211592,7,8,7,14067,14085,0.271028037000000,7
7038,211593,7,7,7,13961,14073,0.126168224000000,7
7046,211594,5,8,7,14080,14092,0.191588785000000,5
7128,211595,7,7,7,14092,14254,0.177570093000000,7
7038,211596,6,8,7,13961,14073,0.126168224000000,6
7032,211597,6,8,7,13966,14063,0.242990654000000,6
7037,211598,7,6,7,13989,14073,0.149532710000000,6
6953,211599,6,8,6,13559,13904,0.294392523000000,6
6956,211600,7,8,7,13561,13910,0.242990654000000,7
6956,211601,5,7,6,13561,13910,0.242990654000000,5
6979,211602,6,8,7,13922,13956,0.028037383000000,6
6958,211603,7,7,7,13734,13916,0.144859813000000,7
6852,211604,4,7,6,13672,13704,0.359813084000000,4
6856,211605,4,7,6,13679,13711,0.196261682000000,4
6852,211606,7,8,7,13672,13704,0.359813084000000,7
6856,211607,7,8,7,13679,13711,0.196261682000000,7
6855,211608,7,7,7,13486,13708,0.242990654000000,7
6892,211609,7,7,7,13716,13781,0.084112150000000,7
6888,211610,7,7,7,13711,13773,0.065420561000000,7
6892,211611,7,7,7,13716,13781,0.084112150000000,7
6905,211612,7,8,7,13781,13809,0.098130841000000,7
6853,211613,7,7,7,13490,13704,0.205607477000000,7
6867,211614,7,7,7,13716,13734,0.116822430000000,7
6868,211615,7,7,7,13722,13734,0.070093458000000,7
6862,211616,7,6,7,13691,13722,0.102803738000000,6
6958,211617,7,8,7,13734,13916,0.144859813000000,7
6952,211618,7,8,7,13722,13904,0.182242991000000,7
6958,211619,7,8,7,13734,13916,0.144859813000000,7
6952,211620,7,8,7,13722,13904,0.182242991000000,7
6952,211621,6,6,7,13722,13904,0.182242991000000,6
6952,211622,7,8,7,13722,13904,0.182242991000000,7
6952,211623,7,8,7,13722,13904,0.182242991000000,7
6979,211624,7,8,7,13922,13956,0.028037383000000,7
6955,211625,7,8,7,13904,13910,0.126168224000000,7
7012,211626,7,8,7,13910,14022,0.182242991000000,7
7006,211627,7,8,7,13922,14010,0.308411215000000,7
7012,211628,7,8,7,13910,14022,0.182242991000000,7
7012,211629,7,8,7,13910,14022,0.182242991000000,7
7006,211630,6,8,7,13922,14010,0.308411215000000,6
7006,211631,7,8,7,13922,14010,0.308411215000000,7
7012,211632,7,8,7,13910,14022,0.182242991000000,7
7011,211633,5,7,7,14010,14022,0.168224299000000,5
7018,211634,7,7,7,14022,14036,0.102803738000000,7
7142,211635,7,8,7,14027,14282,0.191588785000000,7
7142,211636,7,7,7,14027,14282,0.191588785000000,7
7142,211637,6,8,7,14027,14282,0.191588785000000,6
7142,211638,7,8,7,14027,14282,0.191588785000000,7
7142,211639,5,8,7,14027,14282,0.191588785000000,5
7142,211640,7,7,7,14027,14282,0.191588785000000,7
7142,211641,7,8,7,14027,14282,0.191588785000000,7
7142,211642,7,6,7,14027,14282,0.191588785000000,6
7289,211643,7,7,7,14293,14573,0.130841121000000,7
6996,211645,7,7,7,13788,13989,0.200934579000000,7
6996,211647,7,8,7,13788,13989,0.200934579000000,7
6992,211648,6,8,8,13778,13981,0.060747664000000,6
6855,211649,7,8,7,13486,13708,0.242990654000000,7
6996,211651,7,8,7,13788,13989,0.200934579000000,7
7012,211652,N,N,N,13910,14022,0.182242991000000,0
6852,211653,5,8,7,13672,13704,0.359813084000000,5
6692,211654,5,8,6,12952,13383,0.364485981000000,5
6753,211655,5,5,6,13505,13506,0.000000000000000,5
6706,211656,6,8,7,13385,13407,0.252336449000000,6
6696,211657,6,7,7,13385,13391,0.186915888000000,6
6715,211658,6,7,6,13389,13429,0.308411215000000,6
6715,211659,7,8,7,13389,13429,0.308411215000000,7
6773,211660,7,8,7,13436,13545,0.294392523000000,7
6773,211661,7,8,7,13436,13545,0.294392523000000,7
6781,211662,7,8,7,13429,13561,0.224299065000000,7
6781,211663,7,8,7,13429,13561,0.224299065000000,7
6979,211664,7,7,5,13922,13956,0.028037383000000,5
7012,211665,7,7,7,13910,14022,0.182242991000000,7
7012,211666,5,7,7,13910,14022,0.182242991000000,5
6853,211668,7,7,7,13490,13704,0.205607477000000,7
6855,211669,6,8,7,13486,13708,0.242990654000000,6
6853,211670,6,8,7,13490,13704,0.205607477000000,6
6855,211671,7,8,7,13486,13708,0.242990654000000,7
6853,211672,7,8,7,13490,13704,0.205607477000000,7
6855,211673,6,8,6,13486,13708,0.242990654000000,6
6853,211674,6,8,7,13490,13704,0.205607477000000,6
6855,211675,6,8,7,13486,13708,0.242990654000000,6
7139,211676,7,8,7,14016,14276,0.364485981000000,7
7139,211677,7,8,7,14016,14276,0.364485981000000,7
7142,211678,7,8,7,14027,14282,0.191588785000000,7
7139,211679,7,8,7,14016,14276,0.364485981000000,7
7142,211680,N,N,N,14027,14282,0.191588785000000,0
7144,211681,7,5,7,14265,14287,0.088785047000000,5
7138,211682,7,5,7,14258,14276,0.177570093000000,5
7138,211683,N,N,N,14258,14276,0.177570093000000,0
6861,211684,5,7,7,13708,13722,0.158878505000000,5
6905,211685,5,5,6,13781,13809,0.098130841000000,5
6889,211686,N,N,N,13768,13778,0.102803738000000,0
6953,211687,7,8,7,13559,13904,0.294392523000000,7
6956,211688,7,8,7,13561,13910,0.242990654000000,7
6956,211689,7,8,7,13561,13910,0.242990654000000,7
6905,211690,7,8,6,13781,13809,0.098130841000000,6
6741,211691,7,7,7,13415,13481,0.317757009000000,7
6744,211692,6,8,7,13428,13486,0.116822430000000,6
6741,211693,6,8,7,13415,13481,0.317757009000000,6
6741,211694,7,8,6,13415,13481,0.317757009000000,6
6855,211695,6,8,7,13486,13708,0.242990654000000,6
6855,211696,6,8,7,13486,13708,0.242990654000000,6
6855,211697,6,8,7,13486,13708,0.242990654000000,6
6853,211698,7,8,7,13490,13704,0.205607477000000,7
6855,211699,7,8,6,13486,13708,0.242990654000000,6
6855,211700,7,8,7,13486,13708,0.242990654000000,7
6853,211701,6,8,7,13490,13704,0.205607477000000,6
6855,211702,7,8,7,13486,13708,0.242990654000000,7
6855,211703,6,8,7,13486,13708,0.242990654000000,6
6853,211705,6,8,7,13490,13704,0.205607477000000,6
6855,211706,6,8,7,13486,13708,0.242990654000000,6
6855,211707,7,8,7,13486,13708,0.242990654000000,7
6853,211708,7,8,7,13490,13704,0.205607477000000,7
6855,211709,7,8,7,13486,13708,0.242990654000000,7
6855,211710,7,8,7,13486,13708,0.242990654000000,7
6853,211711,7,8,7,13490,13704,0.205607477000000,7
6888,211712,6,8,7,13711,13773,0.065420561000000,6
6996,211713,6,8,7,13788,13989,0.200934579000000,6
6892,211714,6,8,7,13716,13781,0.084112150000000,6
6853,211715,7,8,8,13490,13704,0.205607477000000,7
6853,211716,7,8,8,13490,13704,0.205607477000000,7
6853,211717,6,8,7,13490,13704,0.205607477000000,6
6741,211719,7,8,6,13415,13481,0.317757009000000,6
6741,211720,6,8,7,13415,13481,0.317757009000000,6
6741,211721,7,8,7,13415,13481,0.317757009000000,7
6741,211722,6,8,7,13415,13481,0.317757009000000,6
6855,211723,6,8,7,13486,13708,0.242990654000000,6
6741,211724,6,8,6,13415,13481,0.317757009000000,6
6748,211725,4,8,7,13481,13483,0.228971963000000,4
6752,211726,4,8,7,13490,13497,0.196261682000000,4
7144,211727,7,8,6,14265,14287,0.088785047000000,6
7138,211728,7,8,6,14258,14276,0.177570093000000,6
7144,211729,7,8,7,14265,14287,0.088785047000000,7
7138,211730,7,8,7,14258,14276,0.177570093000000,7
6741,211731,5,7,7,13415,13481,0.317757009000000,5
6748,211732,6,7,7,13481,13483,0.228971963000000,6
6741,211733,7,8,6,13415,13481,0.317757009000000,6
6855,211734,6,8,6,13486,13708,0.242990654000000,6
6744,211735,6,8,7,13428,13486,0.116822430000000,6
6741,211736,6,8,7,13415,13481,0.317757009000000,6
6744,211737,6,8,7,13428,13486,0.116822430000000,6
6741,211738,6,8,7,13415,13481,0.317757009000000,6
6748,211739,6,8,6,13481,13483,0.228971963000000,6
6752,211740,6,8,6,13490,13497,0.196261682000000,6
6708,211741,7,8,7,13391,13415,0.252336449000000,7
6708,211742,6,8,7,13391,13415,0.252336449000000,6
6696,211743,4,6,7,13385,13391,0.186915888000000,4
6996,211745,7,8,7,13788,13989,0.200934579000000,7
6904,211746,7,7,7,13764,13807,0.098130841000000,7
6706,211747,7,8,7,13385,13407,0.252336449000000,7
6853,211748,7,7,6,13490,13704,0.205607477000000,6
6744,211749,6,8,7,13428,13486,0.116822430000000,6
7128,211750,4,8,7,14092,14254,0.177570093000000,4
6956,211751,7,8,7,13561,13910,0.242990654000000,7
6996,211797,6,8,7,13788,13989,0.200934579000000,6
6996,211798,6,8,7,13788,13989,0.200934579000000,6
6914,211817,4,5,5,13768,13825,0.084112150000000,4
6855,211837,N,N,N,13486,13708,0.242990654000000,0
5949,211895,6,6,6,10199,11897,0.257009346000000,6
5949,211896,6,7,7,10199,11897,0.257009346000000,6
5949,211897,4,6,7,10199,11897,0.257009346000000,4
6111,211898,5,7,7,12063,12220,0.210280374000000,5
6111,211899,5,7,7,12063,12220,0.210280374000000,5
6117,211900,6,7,7,12225,12233,0.392523364000000,6
6118,211901,6,7,7,12220,12233,0.060747664000000,6
5949,211902,5,7,6,10199,11897,0.257009346000000,5
5949,211903,7,5,6,10199,11897,0.257009346000000,5
5949,211904,5,7,7,10199,11897,0.257009346000000,5
5949,211905,7,8,7,10199,11897,0.257009346000000,7
6266,211906,5,8,7,12513,12532,0.242990654000000,5
6268,211907,6,8,7,12527,12533,0.060747664000000,6
6246,211908,7,8,7,12237,12491,0.275700935000000,7
5984,211909,7,8,7,11916,11968,0.182242991000000,7
5985,211910,6,8,7,11913,11969,0.121495327000000,6
5984,211911,7,7,7,11916,11968,0.182242991000000,7
5985,211912,7,6,7,11913,11969,0.121495327000000,6
6001,211913,7,7,7,11975,12001,0.051401869000000,7
5986,211914,7,8,7,11957,11969,0.130841121000000,7
6001,211915,6,7,7,11975,12001,0.051401869000000,6
5988,211916,3,7,7,11969,11975,0.028037383000000,3
6001,211918,6,7,6,11975,12001,0.051401869000000,6
6005,211919,6,7,6,11982,12010,0.168224299000000,6
6105,211921,5,7,6,12001,12208,0.060747664000000,5
6008,211922,6,7,7,12010,12016,0.000000000000000,6
6006,211923,5,7,7,12001,12010,0.074766355000000,5
6264,211924,7,7,7,12513,12527,0.060747664000000,7
6266,211925,7,7,7,12513,12532,0.242990654000000,7
6105,211926,7,7,7,12001,12208,0.060747664000000,7
5984,211927,7,8,7,11916,11968,0.182242991000000,7
5985,211928,6,8,7,11913,11969,0.121495327000000,6
6114,211929,5,8,6,12220,12225,0.252336449000000,5
6110,211930,6,7,7,12219,12220,0.149532710000000,6
6113,211931,6,7,7,12225,12226,0.000000000000000,6
6001,211932,7,8,7,11975,12001,0.051401869000000,7
6005,211933,6,8,7,11982,12010,0.168224299000000,6
6105,211934,5,7,7,12001,12208,0.060747664000000,5
6104,211935,6,8,7,12010,12208,0.177570093000000,6
5984,211936,6,7,6,11916,11968,0.182242991000000,6
5985,211937,6,8,7,11913,11969,0.121495327000000,6
5984,211938,7,7,7,11916,11968,0.182242991000000,7
5984,211939,7,7,7,11916,11968,0.182242991000000,7
6105,211940,6,8,7,12001,12208,0.060747664000000,6
6104,211941,7,7,7,12010,12208,0.177570093000000,7
6104,211942,6,5,7,12010,12208,0.177570093000000,5
6105,211943,6,7,7,12001,12208,0.060747664000000,6
6105,211944,5,6,7,12001,12208,0.060747664000000,5
6105,211945,7,6,6,12001,12208,0.060747664000000,6
6105,211946,5,8,6,12001,12208,0.060747664000000,5
6105,211948,6,8,6,12001,12208,0.060747664000000,6
6104,211949,6,8,6,12010,12208,0.177570093000000,6
6104,211950,6,8,6,12010,12208,0.177570093000000,6
6105,211951,5,8,6,12001,12208,0.060747664000000,5
6104,211952,6,8,7,12010,12208,0.177570093000000,6
6105,211953,6,8,7,12001,12208,0.060747664000000,6
6105,211954,5,8,6,12001,12208,0.060747664000000,5
6104,211955,6,8,7,12010,12208,0.177570093000000,6
6105,211956,5,8,7,12001,12208,0.060747664000000,5
6105,211957,4,6,6,12001,12208,0.060747664000000,4
6105,211958,7,8,7,12001,12208,0.060747664000000,7
6119,211959,5,7,7,12208,12237,0.172897196000000,5
6002,211960,N,N,N,11958,12001,0.074766355000000,0
6110,211972,7,7,7,12219,12220,0.149532710000000,7
6113,211974,6,7,7,12225,12226,0.000000000000000,6
6105,211981,2,4,7,12001,12208,0.060747664000000,2
9064,212001,5,7,7,18097,18126,0.121495327000000,5
9539,212002,7,6,7,18930,19078,0.158878505000000,6
9539,212003,6,8,7,18930,19078,0.158878505000000,6
9539,212004,7,7,7,18930,19078,0.158878505000000,7
9539,212005,7,7,7,18930,19078,0.158878505000000,7
9553,212006,5,7,7,19096,19100,0.116822430000000,5
9811,212007,6,7,7,19246,19622,0.144859813000000,6
9541,212008,7,7,7,19076,19078,0.168224299000000,7
9547,212009,7,7,7,18932,19094,0.186915888000000,7
9466,212010,7,7,7,18922,18932,0.214953271000000,7
9547,212011,N,N,N,18932,19094,0.186915888000000,0
9547,212012,N,N,N,18932,19094,0.186915888000000,0
9627,212013,4,7,7,19253,19254,0.000000000000000,4
9627,212015,6,7,7,19253,19254,0.000000000000000,6
9635,212017,6,7,7,19248,19269,0.000000000000000,6
9657,212018,7,7,7,19250,19314,0.107476636000000,7
9605,212019,6,7,7,19102,19210,0.126168224000000,6
9539,212020,N,N,N,18930,19078,0.158878505000000,0
9548,212021,N,N,N,19078,19096,0.158878505000000,0
9605,212022,6,7,7,19102,19210,0.126168224000000,6
9605,212023,7,7,7,19102,19210,0.126168224000000,7
9603,212024,7,7,7,19096,19206,0.107476636000000,7
9603,212025,7,7,7,19096,19206,0.107476636000000,7
9603,212026,7,7,7,19096,19206,0.107476636000000,7
9603,212027,7,7,7,19096,19206,0.107476636000000,7
9624,212028,7,7,7,19206,19248,0.116822430000000,7
9811,212029,3,7,7,19246,19622,0.144859813000000,3
9811,212030,6,6,7,19246,19622,0.144859813000000,6
9811,212031,6,6,7,19246,19622,0.144859813000000,6
9811,212032,7,7,6,19246,19622,0.144859813000000,6
9606,212033,7,5,7,19100,19212,0.056074766000000,5
9605,212034,6,6,7,19102,19210,0.126168224000000,6
9605,212035,5,7,7,19102,19210,0.126168224000000,5
9605,212036,6,7,7,19102,19210,0.126168224000000,6
9606,212037,N,N,N,19100,19212,0.056074766000000,0
9605,212038,6,7,7,19102,19210,0.126168224000000,6
9605,212039,5,7,7,19102,19210,0.126168224000000,5
9605,212040,6,7,7,19102,19210,0.126168224000000,6
9605,212041,5,7,7,19102,19210,0.126168224000000,5
9605,212042,6,7,7,19102,19210,0.126168224000000,6
9605,212043,6,7,7,19102,19210,0.126168224000000,6
9712,212044,6,8,7,19246,19424,0.000000000000000,6
9811,212045,6,8,7,19246,19622,0.144859813000000,6
9657,212046,7,8,7,19250,19314,0.107476636000000,7
9627,212047,N,N,N,19253,19254,0.000000000000000,0
9553,212048,7,8,7,19096,19100,0.116822430000000,7
9712,212049,4,7,7,19246,19424,0.000000000000000,4
9712,212050,4,7,7,19246,19424,0.000000000000000,4
9624,212051,7,8,7,19206,19248,0.116822430000000,7
9635,212052,4,8,7,19248,19269,0.000000000000000,4
9635,212053,4,8,7,19248,19269,0.000000000000000,4
9627,212054,6,8,7,19253,19254,0.000000000000000,6
9627,212056,6,8,7,19253,19254,0.000000000000000,6
9547,212077,N,N,N,18932,19094,0.186915888000000,0
9605,212089,6,7,7,19102,19210,0.126168224000000,6
9562,212102,5,8,7,19118,19124,0.000000000000000,5
9627,212123,5,5,2,19253,19254,0.000000000000000,2
9627,212124,7,7,6,19253,19254,0.000000000000000,6
9627,212125,7,7,7,19253,19254,0.000000000000000,7
9559,212129,7,6,7,19108,19118,0.000000000000000,6
9635,212167,7,7,7,19248,19269,0.000000000000000,7
9299,212173,7,6,6,18530,18598,0.257009346000000,6
9391,212174,7,7,6,18742,18782,0.112149533000000,6
9547,212175,7,7,7,18932,19094,0.186915888000000,7
9361,212176,7,7,7,18646,18722,0.294392523000000,7
9361,212177,6,6,6,18646,18722,0.294392523000000,6
9361,212178,7,7,7,18646,18722,0.294392523000000,7
9363,212179,7,7,7,18650,18723,0.079439252000000,7
9363,212180,7,7,7,18650,18723,0.079439252000000,7
9323,212181,7,7,7,18352,18646,0.144859813000000,7
9320,212183,7,5,7,18322,18639,0.056074766000000,5
9325,212184,5,7,7,18639,18650,0.196261682000000,5
9323,212185,N,N,N,18352,18646,0.144859813000000,0
9321,212186,5,7,7,18598,18639,0.056074766000000,5
9326,212187,6,7,8,18598,18650,0.210280374000000,6
9321,212188,3,7,8,18598,18639,0.056074766000000,3
9321,212189,3,7,8,18598,18639,0.056074766000000,3
9326,212190,5,7,8,18598,18650,0.210280374000000,5
9326,212191,7,8,7,18598,18650,0.210280374000000,7
9321,212192,N,N,N,18598,18639,0.056074766000000,0
9363,212193,4,8,7,18650,18723,0.079439252000000,4
9320,212233,6,8,7,18322,18639,0.056074766000000,6
9354,212234,N,N,N,18696,18707,0.107476636000000,0
9360,212235,7,7,7,18703,18719,0.112149533000000,7
9368,212236,7,7,5,18718,18722,0.107476636000000,5
9267,212237,7,7,7,18286,18494,0.000000000000000,7
9267,212238,7,5,7,18286,18494,0.000000000000000,5
9161,212239,7,7,6,18236,18322,0.182242991000000,6
9360,212241,6,7,7,18703,18719,0.112149533000000,6
9396,212244,6,8,7,18702,18792,0.107476636000000,6
9396,212245,6,8,7,18702,18792,0.107476636000000,6
9267,212246,5,8,7,18286,18494,0.000000000000000,5
9396,212247,5,8,7,18702,18792,0.107476636000000,5
9397,212248,5,8,7,18703,18792,0.191588785000000,5
9396,212249,5,7,7,18702,18792,0.107476636000000,5
9323,212252,7,8,7,18352,18646,0.144859813000000,7
9320,212253,7,7,7,18322,18639,0.056074766000000,7
9323,212254,7,8,7,18352,18646,0.144859813000000,7
9320,212255,7,8,7,18322,18639,0.056074766000000,7
8984,212333,6,6,6,17967,17968,0.000000000000000,6
9064,212334,2,4,7,18097,18126,0.121495327000000,2
9061,212335,2,5,7,18102,18120,0.028037383000000,2
9019,212336,4,5,7,18011,18038,0.182242991000000,4
9019,212337,4,5,7,18011,18038,0.182242991000000,4
9267,212338,6,6,7,18286,18494,0.000000000000000,6
9315,212339,4,6,6,18278,18630,0.102803738000000,4
8937,212340,6,8,7,17744,17873,0.364485981000000,6
8926,212341,7,7,7,17718,17852,0.345794393000000,7
8926,212342,3,8,7,17718,17852,0.345794393000000,3
8937,212344,7,7,7,17744,17873,0.364485981000000,7
8966,212345,5,7,7,17877,17931,0.107476636000000,5
8976,212346,5,6,7,17877,17951,0.224299065000000,5
8986,212347,6,6,7,17955,17967,0.135514019000000,6
8949,212348,7,7,7,17834,17893,0.098130841000000,7
8952,212349,7,7,7,17893,17902,0.004672897000000,7
8933,212350,6,8,7,17863,17866,0.191588785000000,6
9064,212351,6,8,7,18097,18126,0.121495327000000,6
9061,212352,6,8,7,18102,18120,0.028037383000000,6
8951,212353,6,5,6,17875,17902,0.252336449000000,5
8995,212354,5,7,7,17873,17989,0.289719626000000,5
8993,212355,5,7,7,17881,17985,0.186915888000000,5
8942,212356,7,8,7,17856,17881,0.172897196000000,7
8993,212357,6,7,7,17881,17985,0.186915888000000,6
8995,212358,4,7,7,17873,17989,0.289719626000000,4
8993,212359,4,7,7,17881,17985,0.186915888000000,4
9064,212360,5,7,7,18097,18126,0.121495327000000,5
8994,212361,7,7,7,17982,17985,0.084112150000000,7
8998,212362,7,7,7,17982,17993,0.238317757000000,7
8937,212364,6,8,7,17744,17873,0.364485981000000,6
8911,212378,5,8,8,17746,17822,0.345794393000000,5
8911,212379,6,6,7,17746,17822,0.345794393000000,6
8873,212380,N,N,N,17406,17746,0.345794393000000,0
8544,212381,3,4,7,17064,17087,0.224299065000000,3
8703,212382,6,6,6,17298,17406,0.383177570000000,6
9004,212387,5,7,7,18001,18008,0.112149533000000,5
9014,212388,7,7,7,18004,18028,0.107476636000000,7
8949,212389,5,7,7,17834,17893,0.098130841000000,5
8925,212390,3,5,7,17845,17850,0.004672897000000,3
8636,212391,4,4,5,17098,17272,0.200934579000000,4
8804,212392,6,6,7,17272,17608,0.200934579000000,6
8804,212393,7,4,7,17272,17608,0.200934579000000,4
9022,212394,7,5,7,17840,18042,0.112149533000000,5
9020,212395,7,7,7,17845,18038,0.257009346000000,7
9020,212396,3,6,7,17845,18038,0.257009346000000,3
9022,212397,3,6,7,17840,18042,0.112149533000000,3
9022,212398,7,7,7,17840,18042,0.112149533000000,7
9014,212399,6,6,7,18004,18028,0.107476636000000,6
9004,212400,7,7,7,18001,18008,0.112149533000000,7
9035,212401,7,8,7,18052,18070,0.154205607000000,7
9016,212402,5,7,7,18028,18032,0.000000000000000,5
9013,212403,7,6,7,18008,18016,0.116822430000000,6
9013,212404,7,7,7,18008,18016,0.116822430000000,7
8532,212405,4,4,7,16776,17064,0.434579439000000,4
9011,212406,7,7,7,17774,18019,0.116822430000000,7
8883,212407,6,7,7,17382,17766,0.275700935000000,6
8883,212408,7,7,7,17382,17766,0.275700935000000,7
8883,212409,7,7,7,17382,17766,0.275700935000000,7
8883,212410,7,8,7,17382,17766,0.275700935000000,7
8883,212411,7,6,7,17382,17766,0.275700935000000,6
8883,212412,5,6,7,17382,17766,0.275700935000000,5
8883,212413,7,7,7,17382,17766,0.275700935000000,7
8883,212414,7,7,7,17382,17766,0.275700935000000,7
8883,212416,6,8,7,17382,17766,0.275700935000000,6
8883,212417,7,6,7,17382,17766,0.275700935000000,6
9011,212418,7,5,7,17774,18019,0.116822430000000,5
9008,212419,7,7,7,17775,18016,0.032710280000000,7
9011,212420,7,7,7,17774,18019,0.116822430000000,7
9008,212421,7,8,7,17775,18016,0.032710280000000,7
9011,212422,7,8,7,17774,18019,0.116822430000000,7
9008,212423,7,7,7,17775,18016,0.032710280000000,7
9011,212424,7,8,7,17774,18019,0.116822430000000,7
9008,212425,7,8,7,17775,18016,0.032710280000000,7
9011,212426,7,8,7,17774,18019,0.116822430000000,7
9008,212427,7,8,7,17775,18016,0.032710280000000,7
9008,212428,7,8,7,17775,18016,0.032710280000000,7
9011,212429,7,8,7,17774,18019,0.116822430000000,7
9045,212430,7,8,6,18052,18090,0.107476636000000,6
9032,212431,7,7,7,18042,18064,0.149532710000000,7
9025,212432,7,7,7,18038,18048,0.224299065000000,7
9032,212433,7,7,7,18042,18064,0.149532710000000,7
9043,212434,7,7,7,18048,18085,0.037383178000000,7
9045,212435,7,7,7,18052,18090,0.107476636000000,7
9045,212436,7,7,7,18052,18090,0.107476636000000,7
9043,212437,7,7,7,18048,18085,0.037383178000000,7
9045,212438,7,7,7,18052,18090,0.107476636000000,7
9032,212439,5,7,7,18042,18064,0.149532710000000,5
9035,212440,6,8,7,18052,18070,0.154205607000000,6
9035,212441,5,7,7,18052,18070,0.154205607000000,5
9032,212442,7,7,7,18042,18064,0.149532710000000,7
9064,212443,7,8,7,18097,18126,0.121495327000000,7
8891,212444,7,7,7,17756,17766,0.205607477000000,7
8901,212445,6,8,7,17775,17799,0.065420561000000,6
8898,212446,6,8,7,17767,17793,0.135514019000000,6
8901,212447,6,8,7,17775,17799,0.065420561000000,6
8901,212448,7,7,7,17775,17799,0.065420561000000,7
