XCoord,YCoord,START_NODE,END_NODE,EDGE
-116.48575500,32.76006500,689,699,350
-116.48575500,32.76006500,689,954,478
-116.92774300,32.76020400,693,585,347
-116.92774300,32.76020400,693,581,348
-116.92774300,32.76020400,693,898,450
-116.48372300,32.76056200,699,689,350
-116.48372300,32.76056200,699,256,351
-116.48372300,32.76056200,699,705,353
-116.48372300,32.76056200,699,968,485
-114.61718600,32.72829100,704,455,352
-116.48250100,32.76086200,705,699,353
-117.16351400,32.76245400,708,660,354
-117.16351400,32.76245400,708,519,355
-117.16351400,32.76245400,708,712,356
-117.16351400,32.76245400,708,715,360
-117.16331200,32.76254700,712,708,356
-117.16331200,32.76254700,712,521,357
-117.16331200,32.76254700,712,721,363
-117.16331200,32.76254700,712,738,369
-117.16352300,32.76263400,715,674,358
-117.16352300,32.76263400,715,674,359
-117.16352300,32.76263400,715,708,360
-117.16352300,32.76263400,715,721,361
-117.16352300,32.76263400,715,721,362
-117.16352300,32.76263400,715,885,443
-117.16330800,32.76274700,721,715,361
-117.16330800,32.76274700,721,715,362
-117.16330800,32.76274700,721,712,363
-117.16330800,32.76274700,721,747,374
-117.16330800,32.76274700,721,747,375
-117.16330800,32.76274700,721,924,462
-115.37914600,32.69388700,727,728,364
-115.38365800,32.76653500,728,727,364
-115.38362700,32.76975300,730,369,365
-116.49227600,32.77036900,732,649,366
-116.49227600,32.77036900,732,667,367
-116.49227600,32.77036900,732,667,368
-116.49227600,32.77036900,732,954,477
-117.13206700,32.77165400,738,712,369
-117.13206700,32.77165400,738,740,370
-117.13206700,32.77165400,738,740,371
-117.13206700,32.77165400,738,744,372
-117.13206700,32.77165400,738,747,376
-117.13206700,32.77165400,738,747,377
-117.12252000,32.74864200,740,738,370
-117.12252000,32.74864200,740,738,371
-117.13180000,32.77172100,744,738,372
-117.13180000,32.77172100,744,566,373
-117.13180000,32.77172100,744,755,380
-117.13180000,32.77172100,744,834,417
-117.13218800,32.77182900,747,721,374
-117.13218800,32.77182900,747,721,375
-117.13218800,32.77182900,747,738,376
-117.13218800,32.77182900,747,738,377
-117.13218800,32.77182900,747,755,378
-117.13218800,32.77182900,747,755,379
-117.13218800,32.77182900,747,924,463
-117.13218800,32.77182900,747,924,464
-117.13193800,32.77188200,755,747,378
-117.13193800,32.77188200,755,747,379
-117.13193800,32.77188200,755,744,380
-117.13193800,32.77188200,755,850,429
-117.13193800,32.77188200,755,850,430
-117.13193800,32.77188200,755,936,469
-117.11289200,32.77211600,762,566,381
-117.11289200,32.77211600,762,834,418
-117.11289200,32.77211600,762,834,419
-115.28554400,32.77177700,763,764,382
-115.28553200,32.77284500,764,763,382
-115.28553200,32.77284500,764,456,383
-115.28553200,32.77284500,764,768,384
-115.28553200,32.77284500,764,768,385
-115.28553200,32.77284500,764,774,390
-115.28553500,32.77307800,768,764,384
-115.28553500,32.77307800,768,764,385
-115.28553500,32.77307800,768,455,386
-115.28553500,32.77307800,768,796,400
-115.28553500,32.77307800,768,957,482
-115.28553500,32.77307800,768,957,483
-115.50101900,32.77360200,774,380,387
-115.50101900,32.77360200,774,776,389
-115.50101900,32.77360200,774,764,390
-115.50101900,32.77360200,774,796,399
-115.50131900,32.77360600,776,545,388
-115.50131900,32.77360600,776,774,389
-115.50131900,32.77360600,776,782,393
-115.50131900,32.77360600,776,794,397
-115.55222000,32.77366900,782,546,391
-115.55222000,32.77366900,782,546,392
-115.55222000,32.77366900,782,776,393
-115.55222000,32.77366900,782,788,396
-115.55222000,32.77366900,782,804,402
-115.55222000,32.77366900,782,804,403
-115.69036000,32.77383500,788,306,394
-115.69036000,32.77383500,788,306,395
-115.69036000,32.77383500,788,782,396
-115.69036000,32.77383500,788,570,401
-115.69036000,32.77383500,788,810,405
-115.69036000,32.77383500,788,810,406
-115.50131400,32.77390500,794,776,397
-115.50131400,32.77390500,794,796,398
-115.50131400,32.77390500,794,804,404
-115.50131400,32.77390500,794,1414,707
-115.50102600,32.77390500,796,794,398
-115.50102600,32.77390500,796,774,399
-115.50102600,32.77390500,796,768,400
-115.50102600,32.77390500,796,872,436
-115.55222200,32.77392600,804,782,402
-115.55222200,32.77392600,804,782,403
-115.55222200,32.77392600,804,794,404
-115.55222200,32.77392600,804,810,407
-115.55222200,32.77392600,804,830,415
-115.55222200,32.77392600,804,830,416
-115.69036100,32.77408100,810,788,405
-115.69036100,32.77408100,810,788,406
-115.69036100,32.77408100,810,804,407
-115.69036100,32.77408100,810,574,408
-115.69036100,32.77408100,810,878,439
-115.69036100,32.77408100,810,878,440
-117.00380800,32.77742900,818,640,409
-117.00380800,32.77742900,818,820,410
-117.00380800,32.77742900,818,824,412
-117.00380800,32.77742900,818,840,432
-117.00351300,32.77757300,820,818,410
-117.00351300,32.77757300,820,644,411
-117.00351300,32.77757300,820,826,414
-117.00351300,32.77757300,820,892,446
-117.00386900,32.77762500,824,818,412
-117.00386900,32.77762500,824,826,413
-117.00386900,32.77762500,824,861,431
-117.00386900,32.77762500,824,890,445
-117.00357000,32.77776400,826,824,413
-117.00357000,32.77776400,826,820,414
-117.00357000,32.77776400,826,902,451
-117.00357000,32.77776400,826,1008,505
-115.55234900,32.77844100,830,804,415
-115.55234900,32.77844100,830,804,416
-115.55234900,32.77844100,830,870,435
-117.11250800,32.77851900,834,744,417
-117.11250800,32.77851900,834,762,418
-117.11250800,32.77851900,834,762,419
-117.11250800,32.77851900,834,840,420
-117.11250800,32.77851900,834,850,425
-117.11250800,32.77851900,834,850,426
-117.11221100,32.77852200,840,834,420
-117.11221100,32.77852200,840,560,421
-117.11221100,32.77852200,840,560,422
-117.11221100,32.77852200,840,846,423
-117.11221100,32.77852200,840,846,424
-117.11221100,32.77852200,840,818,432
-117.11226700,32.77869900,846,840,423
-117.11226700,32.77869900,846,840,424
-117.11226700,32.77869900,846,850,427
-117.11226700,32.77869900,846,850,428
-117.11226700,32.77869900,846,861,433
-117.11226700,32.77869900,846,861,434
-117.11226700,32.77869900,846,986,493
-117.11226700,32.77869900,846,986,494
-117.11257000,32.77870000,850,834,425
-117.11257000,32.77870000,850,834,426
-117.11257000,32.77870000,850,846,427
-117.11257000,32.77870000,850,846,428
-117.11257000,32.77870000,850,755,429
-117.11257000,32.77870000,850,755,430
-117.11257000,32.77870000,850,1042,521
-117.11257000,32.77870000,850,1042,522
-117.07205100,32.77939800,861,824,431
-117.07205100,32.77939800,861,846,433
-117.07205100,32.77939800,861,846,434
-115.55244500,32.78282500,870,830,435
-115.55244500,32.78282500,870,874,437
-115.55244500,32.78282500,870,874,438
-115.50133300,32.78405000,872,796,436
-115.55251200,32.78777400,874,870,437
-115.55251200,32.78777400,874,870,438
-115.55251200,32.78777400,874,888,444
-115.69051700,32.79109800,878,810,439
-115.69051700,32.79109800,878,810,440
-115.69051700,32.79109800,878,881,441
-115.69051700,32.79109800,878,577,442
-115.69047400,32.79109800,881,878,441
-117.15918000,32.79163600,885,715,443
-117.15918000,32.79163600,885,929,465
-117.15918000,32.79163600,885,1064,532
-115.55494500,32.79654900,888,874,444
-115.55494500,32.79654900,888,1384,692
-115.55494500,32.79654900,888,1384,693
-117.00570500,32.80261000,890,824,445
-117.00570500,32.80261000,890,972,486
-117.00570500,32.80261000,890,972,487
-116.96979200,32.80288200,892,820,446
-116.96979200,32.80288200,892,894,447
-116.96979200,32.80288200,892,894,448
-116.96455000,32.80291800,894,892,447
-116.96455000,32.80291800,894,892,448
-116.96455000,32.80291800,894,898,449
-116.96455000,32.80291800,894,904,452
-116.93574600,32.80295600,898,894,449
-116.93574600,32.80295600,898,693,450
-116.93574600,32.80295600,898,908,455
-116.93574600,32.80295600,898,954,564
-116.97000700,32.80310800,902,826,451
-116.97000700,32.80310800,902,904,453
-116.97000700,32.80310800,902,915,458
-116.96410800,32.80313000,904,894,452
-116.96410800,32.80313000,904,902,453
-116.96410800,32.80313000,904,908,454
-116.96410800,32.80313000,904,948,474
-116.93574400,32.80318700,908,904,454
-116.93574400,32.80318700,908,898,455
-116.93574400,32.80318700,908,911,456
-116.93574400,32.80318700,908,968,568
-116.93574300,32.80347800,911,908,456
-117.25490800,32.79467200,913,914,457
-117.25806900,32.80498000,914,913,457
-116.96244400,32.80517500,915,902,458
-116.96244400,32.80517500,915,993,497
-116.96244400,32.80517500,915,993,498
-115.40611200,32.80579900,917,918,459
-115.40611200,32.80579900,917,918,460
-115.40611200,32.80579900,917,918,461
-115.40611200,32.80579900,917,1388,694
-115.40611200,32.80579900,917,1388,695
-115.38956000,32.80719500,918,917,459
-115.38956000,32.80719500,918,917,460
-115.38956000,32.80719500,918,917,461
-115.38956000,32.80719500,918,945,473
-117.15281400,32.80856400,924,721,462
-117.15281400,32.80856400,924,747,463
-117.15281400,32.80856400,924,747,464
-117.15281400,32.80856400,924,929,466
-117.15281400,32.80856400,924,929,467
-117.15281400,32.80856400,924,936,468
-117.15297700,32.80881000,929,885,465
-117.15297700,32.80881000,929,924,466
-117.15297700,32.80881000,929,924,467
-117.15297700,32.80881000,929,939,470
-117.15297700,32.80881000,929,1076,539
-117.15297700,32.80881000,929,1076,540
-117.15270600,32.80885500,936,924,468
-117.15270600,32.80885500,936,755,469
-117.15270600,32.80885500,936,939,471
-117.15270600,32.80885500,936,1032,517
-117.15286800,32.80910700,939,929,470
-117.15286800,32.80910700,939,936,471
-117.15286800,32.80910700,939,1029,515
-117.15286800,32.80910700,939,1072,536
-117.25842300,32.80490100,943,944,472
-117.26453700,32.80929800,944,943,472
-115.38391000,32.81017100,945,918,473
-115.38391000,32.81017100,945,958,480
-115.38391000,32.81017100,945,958,481
-116.96185300,32.81056300,948,904,474
-116.96185300,32.81056300,948,949,475
-116.96185300,32.81056300,948,949,476
-116.96185300,32.81056300,948,998,500
-116.95575000,32.80314700,949,948,475
-116.95575000,32.80314700,949,948,476
-116.51076700,32.81085000,954,732,477
-116.51076700,32.81085000,954,689,478
-116.51076700,32.81085000,954,968,484
-116.51076700,32.81085000,954,898,564
-115.36287100,32.81112300,957,958,479
-115.36287100,32.81112300,957,768,482
-115.36287100,32.81112300,957,768,483
-115.36310400,32.81112400,958,957,479
-115.36310400,32.81112400,958,945,480
-115.36310400,32.81112400,958,945,481
-116.51050000,32.81127200,968,954,484
-116.51050000,32.81127200,968,699,485
-116.51050000,32.81127200,968,976,488
-116.51050000,32.81127200,968,908,568
-117.00407500,32.81177100,972,890,486
-117.00407500,32.81177100,972,890,487
-117.00407500,32.81177100,972,1004,502
-116.50930700,32.81296300,976,968,488
-116.50930700,32.81296300,976,977,489
-116.50930700,32.81296300,976,982,491
-116.50930700,32.81296300,976,982,492
-116.52508600,32.81895300,977,976,489
-117.16408800,32.82151000,979,980,490
-117.16424400,32.82148100,980,979,490
-116.49571600,32.82695500,982,976,491
-116.49571600,32.82695500,982,976,492
-116.49571600,32.82695500,982,1100,550
-116.49571600,32.82695500,982,1100,551
-116.49571600,32.82695500,982,1100,552
-117.11749800,32.82831500,986,846,493
-117.11749800,32.82831500,986,846,494
-117.11749800,32.82831500,986,1048,525
-117.26462900,32.80937700,989,990,495
-117.27644600,32.83085100,990,989,495
-117.27636900,32.83115500,991,992,496
-117.27688500,32.83271200,992,991,496
-116.96203300,32.83386200,993,915,497
-116.96203300,32.83386200,993,915,498
-116.96203300,32.83386200,993,998,499
-116.96203300,32.83386200,993,1008,506
-116.96203300,32.83386200,993,1017,510
-116.96203300,32.83386200,993,1017,511
-116.96188700,32.83413400,998,993,499
-116.96188700,32.83413400,998,948,500
-116.96188700,32.83413400,998,1024,512
-116.96188700,32.83413400,998,1024,513
-117.27694600,32.83289600,1001,1002,501
-117.27766600,32.83511900,1002,1001,501
-117.00606300,32.83632100,1004,972,502
-117.00606300,32.83632100,1004,1005,503
-117.00869300,32.83634400,1005,1004,503
-117.00869300,32.83634400,1005,1008,504
-117.00869300,32.83634400,1005,1048,560
-117.00420000,32.83658000,1008,1005,504
-117.00420000,32.83658000,1008,826,505
-117.00420000,32.83658000,1008,993,506
-117.00420000,32.83658000,1008,1013,508
-117.00466500,32.83681100,1013,1014,507
-117.00466500,32.83681100,1013,1008,508
-117.00466500,32.83681100,1013,1017,509
-117.00466500,32.83681100,1013,1014,514
-117.00842500,32.83671200,1014,1013,507
-117.00842500,32.83671200,1014,1013,514
-117.00842500,32.83671200,1014,1058,561
-116.96214800,32.83688000,1017,1013,509
-116.96214800,32.83688000,1017,993,510
-116.96214800,32.83688000,1017,993,511
-116.96214800,32.83688000,1017,1147,574
-116.96214800,32.83688000,1017,1147,575
-116.96196300,32.83690900,1024,998,512
-116.96196300,32.83690900,1024,998,513
-116.96196300,32.83690900,1024,1147,576
-117.13383000,32.84096700,1029,939,515
-117.13383000,32.84096700,1029,1032,516
-117.13383000,32.84096700,1029,1035,518
-117.13383000,32.84096700,1029,1072,537
-117.13347200,32.84101300,1032,1029,516
-117.13347200,32.84101300,1032,936,517
-117.13347200,32.84101300,1032,1038,520
-117.13347200,32.84101300,1032,1042,523
-117.13357700,32.84123800,1035,1029,518
-117.13357700,32.84123800,1035,1038,519
-117.13357700,32.84123800,1035,1084,543
-117.13357700,32.84123800,1035,1123,562
-117.13322900,32.84128100,1038,1035,519
-117.13322900,32.84128100,1038,1032,520
-117.13322900,32.84128100,1038,1052,526
-117.13322900,32.84128100,1038,1130,565
-117.12092600,32.84164700,1042,850,521
-117.12092600,32.84164700,1042,850,522
-117.12092600,32.84164700,1042,1032,523
-117.12092600,32.84164700,1042,1048,524
-117.12092600,32.84164700,1042,1052,527
-117.12092600,32.84164700,1042,1052,528
-117.12049600,32.84165400,1048,1042,524
-117.12049600,32.84165400,1048,986,525
-117.12049600,32.84165400,1048,1058,530
-117.12049600,32.84165400,1048,1005,560
-117.12080500,32.84197200,1052,1038,526
-117.12080500,32.84197200,1052,1042,527
-117.12080500,32.84197200,1052,1042,528
-117.12080500,32.84197200,1052,1058,529
-117.12080500,32.84197200,1052,1130,566
-117.12080500,32.84197200,1052,1130,567
-117.12037000,32.84197300,1058,1052,529
-117.12037000,32.84197300,1058,1048,530
-117.12037000,32.84197300,1058,1108,554
-117.12037000,32.84197300,1058,1014,561
-117.27767200,32.83513300,1061,1062,531
-117.27671000,32.84521400,1062,1061,531
-117.20206900,32.84662300,1064,885,532
-117.20206900,32.84662300,1064,1065,533
-117.20206900,32.84662300,1064,1068,534
-117.20206900,32.84662300,1064,1076,538
-117.23202700,32.83820500,1065,1064,533
-117.20256900,32.84704500,1068,1064,534
-117.20256900,32.84704500,1068,1069,535
-117.20256900,32.84704500,1068,1088,544
-117.20256900,32.84704500,1068,1176,590
-117.23333900,32.83827600,1069,1068,535
-117.17787800,32.84734700,1072,939,536
-117.17787800,32.84734700,1072,1029,537
-117.17787800,32.84734700,1072,1076,541
-117.17787800,32.84734700,1072,1084,542
-117.17826500,32.84735400,1076,1064,538
-117.17826500,32.84735400,1076,929,539
-117.17826500,32.84735400,1076,929,540
-117.17826500,32.84735400,1076,1072,541
-117.17826500,32.84735400,1076,1088,545
-117.17826500,32.84735400,1076,1088,546
-117.17804800,32.84764200,1084,1072,542
-117.17804800,32.84764200,1084,1035,543
-117.17804800,32.84764200,1084,1088,547
-117.17804800,32.84764200,1084,1211,607
-117.17844400,32.84764400,1088,1068,544
-117.17844400,32.84764400,1088,1076,545
-117.17844400,32.84764400,1088,1076,546
-117.17844400,32.84764400,1088,1084,547
-117.17844400,32.84764400,1088,1197,600
-117.17844400,32.84764400,1088,1197,601
-117.26737000,32.84717700,1095,1096,548
-117.26737000,32.84717700,1095,1106,553
-117.27040300,32.84843800,1096,1095,548
-117.27040300,32.84843800,1096,1097,549
-117.27670100,32.84520500,1097,1096,549
-116.48503400,32.84962600,1100,982,550
-116.48503400,32.84962600,1100,982,551
-116.48503400,32.84962600,1100,982,552
-116.48503400,32.84962600,1100,1110,555
-116.48503400,32.84962600,1100,1110,556
-116.48503400,32.84962600,1100,1110,557
-117.25705700,32.84984600,1106,1095,553
-117.11532300,32.85220400,1108,1058,554
-117.11532300,32.85220400,1108,1138,570
-117.11532300,32.85220400,1108,1144,573
-116.47930700,32.85233400,1110,1100,555
-116.47930700,32.85233400,1110,1100,556
-116.47930700,32.85233400,1110,1100,557
-116.47930700,32.85233400,1110,1252,626
-116.47930700,32.85233400,1110,1252,627
-116.62500800,32.82790000,1115,1116,558
-116.62500800,32.82790000,1115,1116,559
-116.59444900,32.85244700,1116,1115,558
-116.59444900,32.85244700,1116,1115,559
-116.59444900,32.85244700,1116,1126,563
-116.59444900,32.85244700,1116,1402,701
-116.59444900,32.85244700,1116,1402,702
-117.11755300,32.85564700,1123,1035,562
-117.11755300,32.85564700,1123,1153,577
-117.11755300,32.85564700,1123,1153,578
-116.52509300,32.81896600,1126,1116,563
-117.11422800,32.85699800,1130,1038,565
-117.11422800,32.85699800,1130,1052,566
-117.11422800,32.85699800,1130,1052,567
-117.11422800,32.85699800,1130,1138,569
-117.11422800,32.85699800,1130,1153,579
-117.11422800,32.85699800,1130,1153,580
-117.11389000,32.85726300,1138,1130,569
-117.11389000,32.85726300,1138,1108,570
-117.11389000,32.85726300,1138,1142,571
-117.11389000,32.85726300,1138,1144,572
-117.11075200,32.86312300,1142,1138,571
-117.11075200,32.86312300,1142,1162,581
-117.11075200,32.86312300,1142,1162,582
-117.10999800,32.86365200,1144,1138,572
-117.10999800,32.86365200,1144,1108,573
-117.10999800,32.86365200,1144,1294,647
-116.92244800,32.86598300,1147,1017,574
-116.92244800,32.86598300,1147,1017,575
-116.92244800,32.86598300,1147,1024,576
-116.92244800,32.86598300,1147,1222,611
-117.10901900,32.86681400,1153,1123,577
-117.10901900,32.86681400,1153,1123,578
-117.10901900,32.86681400,1153,1130,579
-117.10901900,32.86681400,1153,1130,580
-117.10901900,32.86681400,1153,1302,651
-117.10901900,32.86681400,1153,1302,652
-117.10808500,32.86841500,1162,1142,581
-117.10808500,32.86841500,1162,1142,582
-117.10808500,32.86841500,1162,1166,583
-117.10742500,32.87195900,1166,1162,583
