JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL,HEURISTIC
2018,202362,5,7,7,4006,4030,0.168224299,5.,0.5540491612541094
2009,202363,4,8,7,3986,4018,0.060747664,4.,0.5162874769670402
4302,202365,7,7,7,8527,8604,0.247663551,7.,0.5885062129083457
4543,202367,5,5,7,9081,9085,0.196261682,5.,0.5952472260683537
4750,202368,5,6,7,9499,9500,0,5.,0.4194743910444696
4570,202369,7,6,6,9081,9140,0,6.,0.37046526835197613
4570,202370,7,6,7,9081,9140,0,6.,0.37046526835197613
4542,202371,6,4,7,8950,9081,0.242990654,4.,0.7347686926100103
4544,202372,5,6,7,8951,9085,0.135514019,5.,0.5109361922269048
4544,202373,7,7,7,8951,9085,0.135514019,7.,0.43004145273333616
4542,202374,7,7,7,8950,9081,0.242990654,7.,0.5822575637360142
3456,202375,4,7,7,6730,6827,0.172897196,4.,0.6323495732436313
1995,202376,4,8,7,3946,3990,0.172897196,4.,0.6323495732436313
3463,202377,5,7,7,6719,6895,0.252336449,5.,0.6755004172812816
3463,202378,7,7,7,6719,6895,0.252336449,7.,0.594605677787713
3456,202379,5,7,7,6730,6827,0.172897196,5.,0.5607331838632038
3463,202380,5,7,7,6719,6895,0.252336449,5.,0.6755004172812816
3587,202382,7,7,7,6716,7174,0.088785047,7.,0.3832246682659639
3587,202383,6,7,7,6716,7174,0.088785047,6.,0.4151102850670392
3074,202385,N,N,N,5819,6147,0,0,0
3590,202386,4,7,7,6719,7179,0.102803738,4.,0.5478177371307135
4202,202387,N,N,N,8327,8343,0.210280374,0,0
4194,202388,N,N,N,8344,8387,0.369158879,0,0
3353,202390,6,8,7,6324,6706,0.130841121,6.,0.4564098707094079
3353,202391,7,8,7,6324,6706,0.130841121,7.,0.4245242539083327
3355,202392,5,7,7,6331,6709,0.224299065,5.,0.6368898897856603
3355,202393,6,8,7,6331,6709,0.224299065,6.,0.587880767093167
3353,202394,7,7,7,6324,6706,0.130841121,7.,0.4245242539083327
3358,202395,6,7,7,6706,6716,0.107476636,6.,0.43159133465314403
3587,202396,5,7,7,6716,7174,0.088785047,5.,0.4641194077595326
3360,202397,7,8,7,6709,6719,0.11682243,7.,0.4090702111690391
3353,202398,5,8,7,6324,6706,0.130841121,5.,0.5054189934019013
3393,202399,7,8,7,6716,6785,0.172897196,7.,0.4798384443696352
3353,202400,7,8,7,6324,6706,0.130841121,7.,0.4245242539083327
3590,202401,7,8,7,6719,7179,0.102803738,7.,0.3953066082567174
3587,202403,7,8,7,6716,7174,0.088785047,7.,0.3832246682659639
3587,202404,7,7,7,6716,7174,0.088785047,7.,0.3832246682659639
3587,202405,5,7,7,6716,7174,0.088785047,5.,0.4641194077595326
3587,202406,5,7,7,6716,7174,0.088785047,5.,0.4641194077595326
3353,202407,7,8,7,6324,6706,0.130841121,7.,0.4245242539083327
3355,202409,5,8,7,6331,6709,0.224299065,5.,0.6368898897856603
3387,202410,7,8,7,6706,6773,0.313084112,7.,0.6577735788205561
3393,202411,7,8,7,6716,6785,0.172897196,7.,0.4798384443696352
4542,202412,4,7,7,8950,9081,0.242990654,4.,0.7347686926100103
4544,202413,3,7,7,8951,9085,0.135514019,3.,0.6630071939038598
2899,202414,5,7,7,5726,5781,0.121495327,5.,0.4949302057760983
3422,202415,7,8,7,6751,6815,0.341121495,7.,0.6767065100613016
3418,202416,7,8,7,6739,6812,0.23364486,7.,0.5693552724078342
3418,202417,6,8,7,6739,6812,0.23364486,6.,0.6012408892089094
3422,202418,7,8,7,6751,6815,0.341121495,7.,0.6767065100613016
2927,202419,5,7,7,5821,5833,0.070093458,5.,0.45049592681578177
2895,202420,5,7,7,5714,5773,0.205607477,5.,0.6092590118350939
2899,202421,5,7,7,5726,5781,0.121495327,5.,0.4949302057760983
2879,202422,6,7,7,5743,5754,0.214953271,6.,0.5741753375380128
2879,202423,5,7,6,5743,5754,0.214953271,5.,0.6231844602305061
3422,202424,7,7,7,6751,6815,0.341121495,7.,0.6767065100613016
3418,202425,7,7,7,6739,6812,0.23364486,7.,0.5693552724078342
3418,202426,6,8,7,6739,6812,0.23364486,6.,0.6012408892089094
3422,202427,6,8,7,6751,6815,0.341121495,6.,0.7085921268623767
3393,202428,7,7,7,6716,6785,0.172897196,7.,0.4798384443696352
2009,202429,5,7,7,3986,4018,0.060747664,5.,0.4446710875866128
4286,202432,N,N,N,8494,8572,0,0,0
2009,202433,7,8,7,3986,4018,0.060747664,7.,0.36377634809304416
2009,202434,4,8,7,3986,4018,0.060747664,4.,0.5162874769670402
2009,202435,6,8,7,3986,4018,0.060747664,6.,0.39566196489411937
2009,202436,6,7,7,3986,4018,0.060747664,6.,0.39566196489411937
2009,202437,6,8,7,3986,4018,0.060747664,6.,0.39566196489411937
2009,202438,7,8,7,3986,4018,0.060747664,7.,0.36377634809304416
2015,202439,7,7,7,3994,4030,0.214953271,7.,0.5422897207369375
3393,202440,7,8,7,6716,6785,0.172897196,7.,0.4798384443696352
3595,202441,7,8,6,7168,7186,0.210280374,6.,0.5672319004673385
3393,202442,7,8,7,6716,6785,0.172897196,7.,0.4798384443696352
2009,202443,5,8,7,3986,4018,0.060747664,5.,0.4446710875866128
2009,202447,7,8,7,3986,4018,0.060747664,7.,0.36377634809304416
3387,202448,6,8,7,6706,6773,0.313084112,6.,0.6896591956216314
3393,202449,6,7,7,6716,6785,0.172897196,6.,0.5117240611707103
3387,202450,5,7,7,6706,6773,0.313084112,5.,0.7386683183141247
3393,202451,6,7,7,6716,6785,0.172897196,6.,0.5117240611707103
1749,202452,5,7,8,3446,3490,0.11682243,5.,0.4899649506626077
3582,202453,7,8,7,6902,7162,0.186915888,7.,0.5003913973850594
3578,202454,7,8,7,6915,7154,0.135514019,7.,0.43004145273333616
3578,202455,7,7,7,6915,7154,0.135514019,7.,0.43004145273333616
3582,202456,7,8,7,6902,7162,0.186915888,7.,0.5003913973850594
3582,202457,6,8,7,6902,7162,0.186915888,6.,0.5322770141861346
3582,202458,6,8,7,6902,7162,0.186915888,6.,0.5322770141861346
3582,202459,6,7,7,6902,7162,0.186915888,6.,0.5322770141861346
3582,202460,5,7,7,6902,7162,0.186915888,5.,0.5812861368786281
3578,202461,6,8,7,6915,7154,0.135514019,6.,0.46192706953441137
2009,202462,7,7,7,3986,4018,0.060747664,7.,0.36377634809304416
3578,202463,6,8,7,6915,7154,0.135514019,6.,0.46192706953441137
1991,202464,4,7,7,3964,3982,0.121495327,4.,0.5665465951565258
3582,202465,7,8,7,6902,7162,0.186915888,7.,0.5003913973850594
4429,202466,7,8,7,8740,8858,0.214953271,7.,0.5422897207369375
3578,202467,6,7,7,6915,7154,0.135514019,6.,0.46192706953441137
4370,202468,7,8,7,8604,8740,0.289719626,7.,0.637187945820179
4368,202469,7,8,7,8599,8735,0.046728972,7.,0.3561539249945947
4368,202470,7,8,7,8599,8735,0.046728972,7.,0.3561539249945947
3595,202471,6,7,7,7168,7186,0.210280374,6.,0.5672319004673385
3879,202472,7,7,7,7179,7751,0,7.,0.3385796515509009
3453,202473,6,8,7,6815,6902,0.135514019,6.,0.46192706953441137
3393,202474,6,7,7,6716,6785,0.172897196,6.,0.5117240611707103
3599,202476,6,8,7,7186,7193,0.271028037,6.,0.6492327017276365
3582,202477,7,7,7,6902,7162,0.186915888,7.,0.5003913973850594
3582,202478,6,8,6,6902,7162,0.186915888,6.,0.5322770141861346
3886,202479,7,7,7,7193,7766,0,7.,0.3385796515509009
3879,202480,7,8,7,7179,7751,0,7.,0.3385796515509009
3886,202481,6,7,7,7193,7766,0,6.,0.37046526835197613
3587,202482,7,7,7,6716,7174,0.088785047,7.,0.3832246682659639
3590,202483,5,7,7,6719,7179,0.102803738,5.,0.476201347750286
3879,202484,6,8,7,7179,7751,0,6.,0.37046526835197613
4370,202485,7,8,7,8604,8740,0.289719626,7.,0.637187945820179
4429,202486,7,8,7,8740,8858,0.214953271,7.,0.5422897207369375
4429,202487,6,8,7,8740,8858,0.214953271,6.,0.5741753375380128
3387,202489,7,7,7,6706,6773,0.313084112,7.,0.6577735788205561
2009,202490,7,7,7,3986,4018,0.060747664,7.,0.36377634809304416
3886,202491,5,8,7,7193,7766,0,5.,0.4194743910444696
3610,202492,7,8,7,7162,7220,0,7.,0.3385796515509009
3595,202493,7,8,7,7168,7186,0.210280374,7.,0.5353462836662632
3592,202494,6,7,7,7174,7179,0.177570093,6.,0.5185016799530222
1986,202495,4,7,7,3925,3961,0.107476636,4.,0.5522168467260649
1995,202496,5,7,8,3946,3990,0.172897196,5.,0.5607331838632038
1982,202497,5,7,8,3961,3964,0.121495327,5.,0.4949302057760983
1982,202498,6,7,8,3961,3964,0.121495327,6.,0.4459210830836049
1982,202499,5,8,7,3961,3964,0.121495327,5.,0.4949302057760983
1993,202500,4,8,7,3982,3986,0.074766355,4.,0.5252640545906531
1993,202501,4,8,7,3982,3986,0.074766355,4.,0.5252640545906531
3587,202502,6,8,7,6716,7174,0.088785047,6.,0.4151102850670392
1982,202503,7,8,7,3961,3964,0.121495327,7.,0.41403546628252963
3387,202504,7,8,7,6706,6773,0.313084112,7.,0.6577735788205561
3411,202505,6,7,7,6803,6818,0.037383178,6.,0.3836350706297474
3451,202506,7,7,7,6818,6902,0.098130841,7.,0.3910948679484151
3406,202507,7,7,7,6801,6812,0.196261682,7.,0.514352486574785
3397,202509,7,8,7,6779,6791,0.373831776,7.,0.6921774777135117
3406,202510,6,8,7,6801,6812,0.196261682,6.,0.5462381033758603
3393,202511,6,8,7,6716,6785,0.172897196,6.,0.5117240611707103
3391,202512,5,8,7,6779,6781,0,5.,0.4194743910444696
3391,202513,7,8,7,6779,6781,0,7.,0.3385796515509009
3391,202514,6,8,7,6779,6781,0,6.,0.37046526835197613
3387,202515,7,8,5,6706,6773,0.313084112,5.,0.7386683183141247
3391,202516,6,7,7,6779,6781,0,6.,0.37046526835197613
3394,202517,7,8,7,6773,6785,0.186915888,7.,0.5003913973850594
3397,202518,7,7,7,6779,6791,0.373831776,7.,0.6921774777135117
3393,202519,6,7,7,6716,6785,0.172897196,6.,0.5117240611707103
3406,202520,6,8,7,6801,6812,0.196261682,6.,0.5462381033758603
3406,202521,6,7,7,6801,6812,0.196261682,6.,0.5462381033758603
3418,202522,6,8,7,6739,6812,0.23364486,6.,0.6012408892089094
3418,202523,6,8,7,6739,6812,0.23364486,6.,0.6012408892089094
3418,202524,6,8,7,6739,6812,0.23364486,6.,0.6012408892089094
3418,202525,7,7,7,6739,6812,0.23364486,7.,0.5693552724078342
3407,202526,7,7,7,6801,6812,0.196261682,7.,0.514352486574785
3886,202527,7,8,7,7193,7766,0,7.,0.3385796515509009
4479,202528,N,N,N,8942,8951,0.200934579,0,0
4544,202537,N,N,N,8951,9085,0.135514019,0,0
4542,202538,N,N,N,8950,9081,0.242990654,0,0
4542,202539,N,N,N,8950,9081,0.242990654,0,0
4570,202544,N,N,N,9081,9140,0,0,0
4570,202545,N,N,N,9081,9140,0,0,0
4570,202546,N,N,N,9081,9140,0,0,0
4570,202549,N,N,N,9081,9140,0,0,0
4570,202550,N,N,N,9081,9140,0,0,0
3886,202551,6,8,7,7193,7766,0,6.,0.37046526835197613
3394,202552,5,8,7,6773,6785,0.186915888,5.,0.5812861368786281
3411,202553,6,7,7,6803,6818,0.037383178,6.,0.3836350706297474
3886,202554,7,8,7,7193,7766,0,7.,0.3385796515509009
3459,202555,6,8,7,6838,6915,0.051401869,6.,0.390439198074701
3879,202556,N,N,N,7179,7751,0,0,0
3886,202557,N,N,N,7193,7766,0,0,0
3411,202558,7,7,7,6803,6818,0.037383178,7.,0.3517494538286722
3587,202559,4,8,7,6716,7174,0.088785047,4.,0.5357357971399601
2015,202560,N,N,N,3994,4030,0.214953271,0,0
1986,202561,4,7,6,3925,3961,0.107476636,4.,0.5522168467260649
1991,202562,5,8,8,3964,3982,0.121495327,5.,0.4949302057760983
4370,202563,6,8,7,8604,8740,0.289719626,6.,0.6690735626212543
4368,202564,6,8,7,8599,8735,0.046728972,6.,0.3880395417956699
4368,202565,5,8,7,8599,8735,0.046728972,5.,0.4370486644881634
4370,202566,6,8,7,8604,8740,0.289719626,6.,0.6690735626212543
4370,202567,7,7,7,8604,8740,0.289719626,7.,0.637187945820179
4368,202568,7,7,7,8599,8735,0.046728972,7.,0.3561539249945947
4370,202569,6,8,7,8604,8740,0.289719626,6.,0.6690735626212543
4368,202570,6,8,7,8599,8735,0.046728972,6.,0.3880395417956699
4427,202571,4,7,7,8735,8853,0.074766355,4.,0.5252640545906531
4429,202572,5,7,7,8740,8858,0.214953271,5.,0.6231844602305061
4429,202573,7,8,7,8740,8858,0.214953271,7.,0.5422897207369375
4427,202574,7,8,7,8735,8853,0.074766355,7.,0.37275292571665686
4429,202575,6,8,7,8740,8858,0.214953271,6.,0.5741753375380128
4427,202576,6,8,7,8735,8853,0.074766355,6.,0.4046385425177321
4431,202577,5,8,7,8858,8861,0.205607477,5.,0.6092590118350939
4443,202578,6,8,7,8861,8878,0.205607477,6.,0.5602498891426004
4467,202579,5,8,7,8878,8934,0.121495327,5.,0.4949302057760983
4465,202580,6,8,7,8880,8929,0.135514019,6.,0.46192706953441137
4481,202581,7,8,8,8947,8950,0.364485981,7.,0.6883815048170558
4481,202582,5,8,7,8947,8950,0.364485981,5.,0.7692762443106245
4476,202583,6,8,7,8950,8951,0.102803738,6.,0.42719222505779264
2094,202584,6,8,7,4183,4186,0.135514019,6.,0.46192706953441137
2198,202585,6,8,7,4201,4383,0.140186916,6.,0.4676199896329946
2198,202586,6,8,7,4201,4383,0.140186916,6.,0.4676199896329946
2198,202587,7,8,7,4201,4383,0.140186916,7.,0.4357343728319194
2098,202589,5,8,7,4183,4191,0.088785047,5.,0.4641194077595326
2102,202590,7,8,7,4199,4201,0.060747664,7.,0.36377634809304416
2104,202591,6,8,7,4199,4207,0.112149533,6.,0.4361790682336557
2104,202593,7,8,7,4199,4207,0.112149533,7.,0.4042934514325805
2098,202594,5,8,7,4183,4191,0.088785047,5.,0.4641194077595326
2098,202595,5,8,7,4183,4191,0.088785047,5.,0.4641194077595326
2098,202596,7,8,7,4183,4191,0.088785047,7.,0.3832246682659639
2104,202597,6,8,7,4199,4207,0.112149533,6.,0.4361790682336557
2198,202599,6,8,7,4201,4383,0.140186916,6.,0.4676199896329946
2196,202600,7,8,7,4186,4372,0.144859813,7.,0.4415969057137613
2098,202601,7,8,7,4183,4191,0.088785047,7.,0.3832246682659639
2098,202602,6,8,7,4183,4191,0.088785047,6.,0.4151102850670392
2198,202603,5,8,7,4201,4383,0.140186916,5.,0.516629112325488
2196,202604,7,8,7,4186,4372,0.144859813,7.,0.4415969057137613
2198,202605,7,7,7,4201,4383,0.140186916,7.,0.4357343728319194
2198,202606,6,7,7,4201,4383,0.140186916,6.,0.4676199896329946
2196,202607,6,7,7,4186,4372,0.144859813,6.,0.4734825225148366
2196,202608,5,8,7,4186,4372,0.144859813,5.,0.52249164520733
2198,202609,6,8,7,4201,4383,0.140186916,6.,0.4676199896329946
2198,202610,5,8,7,4201,4383,0.140186916,5.,0.516629112325488
2198,202611,5,8,7,4201,4383,0.140186916,5.,0.516629112325488
2198,202612,5,8,7,4201,4383,0.140186916,5.,0.516629112325488
3074,202613,7,7,7,5819,6147,0,7.,0.3385796515509009
2932,202614,5,8,7,5826,5861,0.280373832,5.,0.7085375190049548
3391,202615,6,8,7,6779,6781,0,6.,0.37046526835197613
2906,202616,5,7,7,5784,5808,0.252336449,5.,0.6755004172812816
3024,202617,5,7,7,5776,6048,0.154205607,5.,0.5346949781277668
2927,202618,4,7,7,5821,5833,0.070093458,4.,0.5221123161962092
2906,202619,7,8,7,5784,5808,0.252336449,7.,0.594605677787713
2906,202620,5,7,7,5784,5808,0.252336449,5.,0.6755004172812816
3024,202621,5,7,7,5776,6048,0.154205607,5.,0.5346949781277668
2104,202622,7,8,7,4199,4207,0.112149533,7.,0.4042934514325805
2104,202623,6,8,7,4199,4207,0.112149533,6.,0.4361790682336557
2104,202624,5,8,7,4199,4207,0.112149533,5.,0.4851881909261492
2115,202625,7,8,7,4207,4229,0.210280374,7.,0.5353462836662632
2115,202626,6,8,7,4207,4229,0.210280374,6.,0.5672319004673385
2115,202627,7,8,7,4207,4229,0.210280374,7.,0.5353462836662632
2115,202628,6,8,7,4207,4229,0.210280374,6.,0.5672319004673385
2108,202629,6,8,7,4191,4216,0.121495327,6.,0.4459210830836049
2115,202630,6,8,7,4207,4229,0.210280374,6.,0.5672319004673385
2108,202631,7,8,7,4191,4216,0.121495327,7.,0.41403546628252963
2111,202632,6,8,7,4216,4222,0.121495327,6.,0.4459210830836049
2118,202633,7,8,8,4229,4235,0.182242991,7.,0.4934722910427063
4370,202635,N,N,N,8604,8740,0.289719626,0,0
4370,202636,N,N,N,8604,8740,0.289719626,0,0
2198,202639,6,8,7,4201,4383,0.140186916,6.,0.4676199896329946
2885,202640,N,N,N,5702,5761,0.121495327,0,0
1727,202641,4,5,7,3155,3449,0.135514019,4.,0.5825525816073323
2789,202643,7,6,7,5454,5574,0.037383178,6.,0.3836350706297474
2198,202644,7,8,7,4201,4383,0.140186916,7.,0.4357343728319194
2848,202645,7,8,7,5694,5696,0.074766355,7.,0.37275292571665686
3590,202646,5,7,7,6719,7179,0.102803738,5.,0.476201347750286
3587,202647,7,7,7,6716,7174,0.088785047,7.,0.3832246682659639
3590,202648,7,7,7,6719,7179,0.102803738,7.,0.3953066082567174
2167,202649,6,8,7,4229,4334,0.107476636,6.,0.43159133465314403
2115,202650,6,8,6,4207,4229,0.210280374,6.,0.5672319004673385
2113,202651,7,8,7,4091,4222,0.196261682,7.,0.514352486574785
2113,202652,7,8,8,4091,4222,0.196261682,7.,0.514352486574785
2161,202653,6,8,7,4235,4321,0.210280374,6.,0.5672319004673385
2113,202654,7,8,7,4091,4222,0.196261682,7.,0.514352486574785
2108,202655,6,8,7,4191,4216,0.121495327,6.,0.4459210830836049
2115,202656,6,6,7,4207,4229,0.210280374,6.,0.5672319004673385
2110,202658,6,8,7,4006,4216,0.135514019,6.,0.46192706953441137
2124,202659,6,8,7,4235,4247,0,6.,0.37046526835197613
1844,202660,7,8,7,3651,3682,0.121495327,7.,0.41403546628252963
3408,202661,6,7,7,6803,6815,0.214953271,6.,0.5741753375380128
1839,202662,7,8,7,3620,3675,0.158878505,7.,0.4601226953539723
1637,202663,5,8,7,3189,3273,0.14953271,5.,0.5285164553838064
3745,202665,7,7,7,7489,7490,0.327102804,7.,0.6679760708287218
1844,202666,7,8,7,3651,3682,0.121495327,7.,0.41403546628252963
3082,202669,7,7,7,5859,6163,0,7.,0.3385796515509009
1637,202670,6,7,7,3189,3273,0.14953271,6.,0.47950733269131307
3090,202684,6,8,7,5754,6178,0.182242991,6.,0.5253579078437816
3241,202687,6,7,6,6178,6482,0.060747664,6.,0.39566196489411937
3241,202688,6,7,6,6178,6482,0.060747664,6.,0.39566196489411937
1585,202689,6,6,7,3155,3170,0.08411215,6.,0.4114457573481352
4547,202735,N,N,N,8991,9091,0.107476636,0,0
4573,202737,N,N,N,9091,9146,0,0,0
2018,202738,4,7,7,4006,4030,0.168224299,4.,0.6256655506345369
4479,202741,N,N,N,8942,8951,0.200934579,0,0
1981,202754,3,5,6,3921,3961,0.191588785,3.,0.7403227964935789
1823,202763,4,8,7,3522,3645,0.191588785,4.,0.6598681841970514
4234,202764,5,6,7,8466,8467,0,5.,0.4194743910444696
4360,202799,7,6,7,8638,8720,0.228971963,6.,0.5946113695131916
2312,202807,N,N,N,4199,4623,0.177570093,0,0
1822,202808,3,5,6,3610,3643,0.14953271,3.,0.6805874570607615
4446,202818,N,N,N,8880,8887,0.247663551,0,0
1585,202820,4,5,7,3155,3170,0.08411215,4.,0.5320712694210561
1730,202821,3,5,7,3195,3455,0.196261682,3.,0.7473182277453088
1733,202831,3,5,7,3273,3461,0.158878505,3.,0.6930884365244959
3084,202846,N,6,7,5850,6168,0.102803738,6.,0.42719222505779264
3886,202852,7,7,7,7193,7766,0,7.,0.3385796515509009
1981,202899,3,7,7,3921,3961,0.191588785,3.,0.7403227964935789
1995,202900,N,N,N,3946,3990,0.172897196,0,0
3622,202902,7,7,7,7243,7244,0,7.,0.3385796515509009
3387,202911,7,7,6,6706,6773,0.313084112,6.,0.6896591956216314
4372,202914,N,N,N,8735,8744,0.261682243,0,0
3241,202915,N,5,6,6178,6482,0.060747664,5.,0.4446710875866128
3241,202916,6,6,6,6178,6482,0.060747664,6.,0.39566196489411937
3241,202917,6,7,7,6178,6482,0.060747664,6.,0.39566196489411937
3241,202918,6,7,7,6178,6482,0.060747664,6.,0.39566196489411937
3241,202919,6,5,6,6178,6482,0.060747664,5.,0.4446710875866128
3241,202920,4,7,6,6178,6482,0.060747664,4.,0.5162874769670402
3408,202922,N,N,N,6803,6815,0.214953271,0,0
4427,202927,N,N,N,8735,8853,0.074766355,0,0
4435,202928,N,N,N,8853,8863,0.102803738,0,0
4443,202929,N,N,N,8861,8878,0.205607477,0,0
4474,202931,N,N,N,8947,8948,0,0,0
1961,202933,3,8,7,3653,3921,0.014018692,3.,0.5757439375981604
2318,202934,4,7,7,4629,4635,0,4.,0.49109078042489707
2313,202935,5,7,7,4619,4623,0.168224299,5.,0.5540491612541094
2252,202936,1,6,7,4346,4499,0.046728972,1.,0.636619445287721
4432,202937,5,8,7,8744,8863,0.261682243,5.,0.6872164174451227
1961,202940,4,7,7,3653,3921,0.014018692,4.,0.49528932530163294
1823,202941,3,7,7,3522,3645,0.191588785,3.,0.7403227964935789
4313,202942,N,N,N,8625,8626,0,0,0
2366,202961,5,8,7,4730,4732,0,5.,0.4194743910444696
2198,202966,4,8,7,4201,4383,0.140186916,4.,0.5882455017059155
4497,202986,4,8,7,8987,8991,0.107476636,4.,0.5522168467260649
1960,202991,6,7,6,3584,3920,0,6.,0.37046526835197613
1871,202992,N,N,N,3588,3742,0,0,0
1871,202993,N,N,N,3588,3742,0,0,0
1960,202994,7,7,7,3584,3920,0,7.,0.3385796515509009
1871,202995,7,7,7,3588,3742,0,7.,0.3385796515509009
3366,202997,N,N,N,6546,6732,0,0,0
3366,202998,N,N,N,6546,6732,0,0,0
4860,203001,5,6,6,9664,9715,0.154205607,5.,0.5346949781277668
4860,203002,5,6,6,9664,9715,0.154205607,5.,0.5346949781277668
4868,203003,7,5,7,9666,9731,0.345794393,5.,0.7602087714751488
4860,203004,7,6,7,9664,9715,0.154205607,6.,0.48568585543527343
4868,203005,3,5,7,9666,9731,0.345794393,3.,0.9122797731521037
4860,203006,7,7,6,9664,9715,0.154205607,6.,0.48568585543527343
4868,203007,1,5,6,9666,9731,0.345794393,1.,0.9597795522747063
4860,203008,1,5,6,9664,9715,0.154205607,1.,0.7342657589273244
4860,203009,3,5,7,9664,9715,0.154205607,3.,0.6867659798047218
4868,203010,2,7,6,9666,9731,0.345794393,2.,0.955405733404417
4860,203011,2,5,6,9664,9715,0.154205607,2.,0.7298919400570351
4860,203012,N,N,N,9664,9715,0.154205607,0,0
4860,203013,N,N,N,9664,9715,0.154205607,0,0
4860,203014,N,N,N,9664,9715,0.154205607,0,0
4868,203016,N,N,N,9666,9731,0.345794393,0,0
4868,203018,N,N,N,9666,9731,0.345794393,0,0
2219,203027,5,5,7,4024,4438,0.140186916,5.,0.516629112325488
3137,203028,5,7,7,6064,6274,0.102803738,5.,0.476201347750286
2401,203029,7,6,7,4777,4801,0.163551402,6.,0.4984637374086396
2924,203030,7,7,7,5704,5844,0.140186916,7.,0.4357343728319194
3424,203031,7,7,7,6472,6848,0.373831776,7.,0.6921774777135117
2907,203032,7,7,7,5582,5814,0.11682243,7.,0.4090702111690391
2909,203033,7,7,7,5690,5814,0.200934579,7.,0.521360622692544
2401,203034,6,7,7,4777,4801,0.163551402,6.,0.4984637374086396
3154,203035,6,7,7,6183,6304,0.191588785,6.,0.5392426721241306
3154,203036,7,7,7,6183,6304,0.191588785,7.,0.5073570553230553
3164,203037,7,7,7,6195,6324,0.14953271,7.,0.4476217158902378
3164,203038,7,6,7,6195,6324,0.14953271,6.,0.47950733269131307
3416,203039,5,8,7,6331,6827,0.11682243,5.,0.4899649506626077
3412,203040,7,7,7,6315,6823,0.457943925,7.,0.7113865455224399
2907,203041,5,7,7,5582,5814,0.11682243,5.,0.4899649506626077
2920,203042,7,7,7,5587,5839,0.135514019,7.,0.43004145273333616
2920,203043,7,8,7,5587,5839,0.135514019,7.,0.43004145273333616
3082,203044,6,5,7,5859,6163,0,5.,0.4194743910444696
3353,203045,5,7,6,6324,6706,0.130841121,5.,0.5054189934019013
3353,203046,5,7,7,6324,6706,0.130841121,5.,0.5054189934019013
3355,203047,5,7,7,6331,6709,0.224299065,5.,0.6368898897856603
3355,203048,5,7,7,6331,6709,0.224299065,5.,0.6368898897856603
